tie,dog,black,men,home_theater,Sum
1.7073135375976562,1.9189597368240356,1.8440766632556915,1.6014728844165802,1.869058519601822,8.940881341695786
1.6876360476016998,1.678697645664215,2.0054700076580048,1.6150044798851013,1.9394998252391815,8.926308006048203
1.12457737326622,1.5657333135604858,1.4538298845291138,1.3606376349925995,1.3221683204174042,6.826946526765823
1.243737056851387,1.9521885588765144,1.7280936241149902,1.0632311142981052,1.6232489496469498,7.610499303787947
1.4047557711601257,1.5266218930482864,1.5920569002628326,1.2410507798194885,1.796420007944107,7.56090535223484
1.3155687749385834,1.6736451387405396,1.8501548022031784,1.0644397139549255,1.6486774682998657,7.552485898137093
1.0760256052017212,1.164046198129654,1.2272126078605652,0.8286535292863846,1.5377573668956757,5.8336953073740005
1.491842269897461,1.5133170783519745,1.7205315232276917,1.2883277535438538,1.7875306159257889,7.80154924094677
1.3301127552986145,1.4009441286325455,1.6940072774887085,1.1838022619485855,1.6744593381881714,7.283325761556625
1.0605033040046692,1.134758472442627,1.3384688198566437,0.9069899618625641,1.500062882900238,5.940783441066742
1.422751545906067,1.5512137413024902,1.6458069682121277,1.070430427789688,1.5920866578817368,7.28228934109211
1.4065583050251007,1.5544462203979492,1.6160088777542114,1.2207143604755402,1.8503727912902832,7.648100554943085
1.326335296034813,2.2302621603012085,1.8024138808250427,1.4331409484148026,1.831345796585083,8.62349808216095
1.2066368758678436,1.2279653549194336,1.4475184828042984,1.228173315525055,1.492691770195961,6.6029857993125916
1.3199300467967987,1.8202683329582214,1.7233946025371552,1.15662482380867,1.579561024904251,7.599778831005096
1.5047737956047058,1.4030860364437103,1.6202296316623688,1.278416469693184,1.770600900053978,7.577106833457947
1.2460606098175049,1.7689862549304962,1.553027182817459,1.291313260793686,1.7044356763362885,7.563822984695435
1.1180601194500923,1.356607809662819,1.2838556170463562,1.2693877220153809,1.1215854287147522,6.1494966968894005
1.105341449379921,1.3719192296266556,1.6083516329526901,0.9126099124550819,1.5538877844810486,6.552110008895397
1.3734666407108307,1.8198384940624237,1.7486508190631866,1.2751331329345703,1.7511459290981293,7.968235015869141
1.1427063047885895,1.632284738123417,1.592204973101616,1.3875444754958153,1.259699396789074,7.0144398882985115
1.498358502984047,1.7689315974712372,1.7739949822425842,1.4221244305372238,1.626037061214447,8.08944657444954
1.230859637260437,1.5140115767717361,1.3982013463974,1.3908710032701492,1.4041970372200012,6.9381406009197235
1.7852338552474976,1.6527065336704254,1.999995470046997,1.5627527087926865,1.801735520362854,8.80242408812046
1.3322999775409698,2.6380151510238647,1.9217012524604797,1.8694135546684265,1.7976532578468323,9.559083193540573
1.5087043941020966,1.8442343473434448,1.7753744423389435,1.6747982800006866,1.502234011888504,8.305345475673676
1.5653899610042572,1.9763641953468323,1.6593123972415924,1.577686607837677,1.9405358135700226,8.719288975000381
1.288733810186386,1.1722074151039124,1.2815134823322296,1.1394931972026825,1.5396050810813904,6.421552985906601
1.4424260258674622,1.7986884117126465,1.7326610684394836,1.2108879014849663,1.7258385121822357,7.910501919686794
1.473417341709137,1.6581780314445496,1.756409615278244,1.504229411482811,1.5735233575105667,7.965757757425308
1.0610100030899048,1.2440839111804962,1.3107384145259857,1.1001493036746979,1.4735935628414154,6.1895751953125
0.899529255926609,1.0314069986343384,1.1118191182613373,0.7425610348582268,1.2501163706183434,5.035432778298855
0.7754421215504408,0.8909288495779037,1.098858267068863,0.7472271099686623,1.407730609178543,4.920186957344413
1.1312676072120667,1.0643080472946167,1.2902071475982666,0.8294097930192947,1.4907343685626984,5.805926963686943
0.8659724146127701,1.1058104932308197,0.9016436040401459,0.8206989616155624,1.0202612280845642,4.714386701583862
1.0637598633766174,1.2523196339607239,1.2735710740089417,0.9415315091609955,1.4048692137002945,5.936051294207573
1.192234829068184,1.3300336450338364,1.637382760643959,1.036909133195877,1.617776408791542,6.814336776733398
1.422084093093872,1.5747657120227814,1.7544900178909302,1.306408941745758,1.7735436856746674,7.831292450428009
1.3221686482429504,1.5874559879302979,1.6976000368595123,1.3268944025039673,1.7828116118907928,7.716930687427521
1.3908053040504456,1.696556106209755,1.8460163474082947,1.820020705461502,1.7214818000793457,8.474880263209343
1.659313291311264,1.6886592507362366,1.6177227199077606,1.446310818195343,1.703620731830597,8.115626811981201
1.1761810928583145,1.7650764882564545,1.4865596890449524,1.3493661284446716,1.8126528412103653,7.589836239814758
0.797532070428133,1.0188176725059748,1.1532056909054518,1.2602618057280779,1.131836143322289,5.361653382889926
1.1414121091365814,1.4526681154966354,1.6128551661968231,1.3662411123514175,1.4736765325069427,7.0468530356884
1.137089341878891,1.2095738500356674,1.2324966788291931,1.0505555421113968,1.4334253072738647,6.063140720129013
1.3041080832481384,1.6329523175954819,1.5665568113327026,1.4366283267736435,1.681632399559021,7.621877938508987
1.594519853591919,1.646316796541214,1.644331008195877,1.39142145216465,1.6362342983484268,7.912823408842087
1.5538837611675262,2.2611860036849976,1.9072828590869904,1.3586729913949966,1.5324366241693497,8.61346223950386
1.6517663598060608,2.253714829683304,1.9032553732395172,1.514583706855774,1.7613702714443207,9.084690541028976
1.7321810722351074,1.8669207990169525,1.864693433046341,2.2830409705638885,1.9707292318344116,9.717565506696701
1.63980633020401,3.0260879397392273,1.8696408569812775,1.9385097920894623,1.927550196647644,10.401595115661621
1.2263699658215046,1.6242683380842209,1.9980402663350105,1.4851033464074135,1.4277152344584465,7.761497151106596
1.1854494512081146,1.3243827819824219,1.4107726961374283,1.2665793597698212,1.4001111090183258,6.587295398116112
1.021997943520546,1.2606267035007477,1.2891457676887512,0.9977818429470062,1.4889629185199738,6.058515176177025
1.422459602355957,1.5152671933174133,1.5474027395248413,1.3073951601982117,1.755365639925003,7.547890335321426
1.029165267944336,1.0977353602647781,1.288480281829834,0.8634406924247742,1.4250622689723969,5.703883871436119
1.7073549032211304,1.56979238986969,1.7991126477718353,1.879235029220581,1.7585225105285645,8.714017480611801
1.4703543186187744,1.5933127105236053,1.7415867149829865,1.3841898441314697,1.7697111368179321,7.959154725074768
1.5032510161399841,1.355637103319168,1.6490278542041779,1.3403397798538208,1.724886178970337,7.573141932487488
1.1153816282749176,1.3638777881860733,1.3196198046207428,1.1415218263864517,1.527040958404541,6.467442005872726
1.1075317561626434,1.2977571338415146,1.3233791291713715,0.9549174904823303,1.4154545217752457,6.0990400314331055
1.3582797646522522,1.4842863529920578,1.573690116405487,1.3273572772741318,1.7664619088172913,7.51007542014122
1.0443687438964844,1.2645551413297653,1.1422377824783325,1.066179171204567,1.3685866296291351,5.885927468538284
1.1267864182591438,1.9489594399929047,1.39956533908844,1.4258434027433395,1.1893964260816574,7.090551026165485
1.2925330251455307,1.3957887440919876,1.3527123928070068,1.0942723602056503,1.5319871455430984,6.667293667793274
1.0185012072324753,1.266378104686737,1.3165346384048462,1.1519760340452194,1.0898645222187042,5.843254506587982
1.1024941802024841,1.1715518683195114,1.1728388965129852,1.3394687920808792,1.2817218899726868,6.068075627088547
1.1242772936820984,1.242060974240303,1.229997605085373,1.1009038537740707,1.3970110714435577,6.094250798225403
1.0715060830116272,0.9530620723962784,1.1130497753620148,0.7649008482694626,1.06313157081604,4.965650349855423
0.8361954391002655,0.8128852993249893,0.8180870115756989,0.8190300613641739,0.8850118815898895,4.171209692955017
1.1538970172405243,1.3297038525342941,1.4313207864761353,1.2197956889867783,1.4099270105361938,6.544644355773926
1.1430181860923767,1.1520549207925797,1.2535399496555328,1.5417569726705551,1.2553610503673553,6.3457310795784
1.0977643132209778,1.0899764150381088,1.2641664743423462,0.9920930713415146,1.5509308576583862,5.994931131601334
1.1489090323448181,1.197069302201271,1.2452573478221893,0.9741504192352295,1.277017280459404,5.842403382062912
1.1934605836868286,1.3317284137010574,1.2391666173934937,1.0568324476480484,1.4036424458026886,6.224830508232117
1.5184212625026703,2.010537341237068,1.8751421868801117,1.7976837307214737,1.7581327259540558,8.95991724729538
1.5378231704235077,1.569608524441719,1.6975892186164856,1.1243334114551544,1.8171159625053406,7.746470287442207
0.868632048368454,0.8713591545820236,0.9538343548774719,0.8304723352193832,1.0947825610637665,4.619080454111099
1.1870112121105194,1.0236863642930984,1.0104353427886963,1.353307619690895,1.1557513177394867,5.730191856622696
1.3743346333503723,1.8253025561571121,1.477365404367447,1.336962029337883,1.5105436146259308,7.524508237838745
1.203980565071106,1.401276096701622,1.4711069017648697,1.1343744695186615,1.705364540219307,6.916102573275566
1.3306065499782562,1.7346226274967194,1.8732127845287323,1.840624988079071,1.455691173672676,8.234758123755455
1.5399143546819687,1.7990463078022003,1.8291872441768646,1.6369940042495728,2.1813848316669464,8.986526742577553
1.3762538433074951,1.5233347415924072,1.6075380146503448,1.4591830670833588,1.772669106721878,7.738978773355484
1.4162316024303436,1.3784792572259903,1.4931328892707825,1.2352436184883118,1.595465362071991,7.118552729487419
1.1095739603042603,1.249265342950821,1.3765291273593903,1.0212359130382538,1.5064995288848877,6.263103872537613
1.0141384601593018,1.173330843448639,1.2577641606330872,0.8934751749038696,1.480859249830246,5.819567888975143
1.3013889342546463,1.448216199874878,1.6020060181617737,1.2182256877422333,1.6588650196790695,7.228701859712601
1.389747142791748,1.5349746346473694,1.5763531029224396,1.2978112697601318,1.6390019655227661,7.437888115644455
1.6119608283042908,1.6572087109088898,1.873297244310379,1.6571174263954163,1.5977823436260223,8.397366553544998
1.223156899213791,1.2952418625354767,1.2683835923671722,1.2232795059680939,1.6998171508312225,6.709879010915756
1.33424511551857,1.6086867153644562,1.7793410122394562,1.1784650832414627,1.9000604152679443,7.800798341631889
1.2594480961561203,1.5031850934028625,1.6392373144626617,1.29756760597229,1.6019177809357643,7.301355890929699
1.4396714866161346,1.5226198136806488,1.4933535307645798,1.1019453257322311,1.536570355296135,7.094160512089729
1.0909593403339386,1.5745059698820114,1.4464862942695618,1.1421855241060257,1.3490615487098694,6.603198677301407
1.409572809934616,1.504731684923172,1.5297376215457916,1.4295483529567719,1.6317125409841537,7.505303010344505
0.9919767081737518,1.1477709114551544,1.2582622170448303,0.8291924446821213,1.4445323050022125,5.67173458635807
1.1488285511732101,1.1645462401211262,1.2525935247540474,0.8728449624031782,1.4181144759058952,5.856927754357457
1.5337570011615753,1.3835959434509277,1.5191201567649841,1.1163307875394821,1.7239872217178345,7.276791110634804
1.480862021446228,1.5492175221443176,1.6615912914276123,1.1945367902517319,1.8185973465442657,7.704804971814156
1.2769127786159515,1.5037393271923065,1.3717840015888214,1.1970075964927673,1.3641591221094131,6.71360282599926
1.2004351317882538,1.3371803537011147,1.4820076376199722,1.1115877851843834,1.7064278423786163,6.83763875067234
0.9708011001348495,1.0677177608013153,1.3013862818479538,0.872651033103466,1.2772682681679726,5.489824444055557
1.1781103610992432,1.5525828301906586,1.568204253911972,1.1570793092250824,1.617589682340622,7.073566436767578
1.2068083733320236,1.6583207100629807,1.5803495049476624,1.387241467833519,1.4798862934112549,7.3126063495874405
1.339829832315445,1.525103211402893,1.6139276325702667,1.2823256850242615,1.8187929093837738,7.57997927069664
1.0830794423818588,1.229091603308916,1.2967868521809578,1.3427155297249556,1.415708802640438,6.367382230237126
1.3228070437908173,1.5071988701820374,1.5312746465206146,1.1351196318864822,1.5739697813987732,7.070369973778725
1.4356275498867035,1.521351158618927,1.6440234184265137,1.3138161450624466,1.750448226928711,7.665266498923302
0.983335942029953,1.247952252626419,1.2452062368392944,0.9786396324634552,1.4455994069576263,5.900733470916748
1.2134645283222198,1.4232792109251022,1.5451405048370361,1.7189951837062836,1.6890303939580917,7.5899098217487335
0.89792350679636,1.100422739982605,1.2588752210140228,0.8347190916538239,1.410657986998558,5.50259854644537
1.378498375415802,1.282482922077179,1.5671600699424744,1.0821380764245987,1.684591680765152,6.994871124625206
1.354537844657898,1.4732110500335693,1.6322620511054993,1.2563505172729492,1.6939333081245422,7.410294771194458
1.3052631169557571,1.4583081603050232,1.5153599381446838,1.3438196778297424,1.8155186176300049,7.4382695108652115
1.71527698636055,1.6213629841804504,1.8079522848129272,1.453746736049652,1.8658220767974854,8.464161068201065
1.2540737986564636,1.949803352355957,1.49490424990654,1.6119548082351685,1.3896235227584839,7.700359731912613
1.5506218373775482,1.8584630191326141,1.7526141703128815,1.47641983628273,1.6569161415100098,8.295035004615784
1.572540432214737,1.5285189747810364,1.6880734860897064,1.3278611600399017,1.8803800344467163,7.997374087572098
1.2725282460451126,1.3170091062784195,1.4457987546920776,1.327349215745926,1.6101932674646378,6.972878590226173
1.0638841688632965,1.1132692992687225,1.2630940973758698,0.9848343729972839,1.3701113760471344,5.795193314552307
1.0405054092407227,1.3736419081687927,1.2397314310073853,0.8087615817785263,1.565722018480301,6.028362348675728
1.4393234848976135,1.5007398426532745,1.6821188032627106,1.1739085018634796,1.822594702243805,7.618685334920883
1.0668705701828003,1.2168051600456238,1.2535314559936523,0.959134966135025,1.4153272807598114,5.911669433116913
1.0983302593231201,1.1999504566192627,1.3351832330226898,1.0275126993656158,1.4125183373689651,6.073494985699654
1.371353268623352,1.5536940693855286,1.594421923160553,1.2407576739788055,1.6694890856742859,7.429716020822525
1.2418033182621002,1.240826666355133,1.376240998506546,1.2612565457820892,1.2352543771266937,6.355381906032562
0.9083224684000015,1.1610658764839172,1.1856042593717575,0.8661452829837799,1.0777055025100708,5.198843389749527
1.5090931206941605,1.429788589477539,1.450346976518631,1.2135986387729645,1.6422016769647598,7.245029002428055
1.4462375491857529,1.744773954153061,1.8264137208461761,1.4700254797935486,1.4693828076124191,7.956833511590958
0.8038705438375473,1.1471587717533112,1.3886423110961914,0.889800563454628,1.180764764547348,5.410236954689026
1.2747497260570526,1.6601993143558502,1.3555442243814468,1.2607957273721695,1.4701728522777557,7.021461844444275
1.5840536653995514,1.9322214424610138,1.800788551568985,1.8467665016651154,1.9406026601791382,9.104432821273804
1.5267821252346039,1.667710781097412,1.526614785194397,1.4336759150028229,1.2980201840400696,7.452803790569305
1.5022930204868317,1.9795445203781128,1.8856549561023712,1.6719887852668762,1.6823477745056152,8.721829056739807
1.2611906230449677,1.4979780614376068,1.343142956495285,1.2163128703832626,1.4746321737766266,6.793256685137749
1.4033059179782867,1.5456333756446838,1.5458393096923828,1.3357530236244202,1.631168708205223,7.461700335144997
1.1414356231689453,1.2128093540668488,1.3982163667678833,0.9300134479999542,1.545630306005478,6.2281050980091095
1.1357717216014862,1.1471226513385773,1.289335161447525,0.9471839964389801,1.3785407990217209,5.8979543298482895
1.2223066985607147,1.175412118434906,1.168820083141327,0.9360263645648956,1.4204789251089096,5.923044189810753
1.0168029516935349,1.2665662169456482,1.212108314037323,1.1034527719020844,1.5375019013881683,6.136432155966759
0.9420186579227448,1.0591650009155273,1.2689316272735596,0.8023149222135544,1.2877088338136673,5.360139042139053
1.072866141796112,1.2775690257549286,1.2557415664196014,0.7953395843505859,1.501698225736618,5.903214544057846
1.4124892055988312,1.4489068686962128,1.5691634714603424,1.3482695519924164,1.864198386669159,7.643027484416962
1.4068473875522614,1.8292353451251984,1.8541812896728516,1.3824069499969482,1.7532255947589874,8.225896567106247
1.1066677868366241,1.2285126149654388,1.255844071507454,1.052344262599945,1.5328127145767212,6.176181450486183
1.2380813658237457,1.3224992156028748,1.4740524590015411,1.2294852435588837,1.593820944428444,6.857939228415489
1.0357726514339447,1.2573443353176117,1.3212318122386932,1.121584177017212,1.577163189649582,6.3130961656570435
1.1217697858810425,1.1831540986895561,1.2034482508897781,0.9703166405670345,1.43476914614439,5.913457922171801
1.381335973739624,1.5682140588760376,1.7418873608112335,1.433537483215332,1.7325656712055206,7.857540547847748
1.091481775045395,1.194729208946228,1.2591934204101562,0.9678892195224762,1.3869347870349884,5.900228410959244
1.4384344518184662,1.6297105550765991,1.7102027237415314,1.3591240346431732,1.6614049971103668,7.798876762390137
1.4194808602333069,2.356127917766571,1.823252260684967,1.2913550734519958,1.8118244409561157,8.702040553092957
1.0617586970329285,1.1761444807052612,1.1941812634468079,0.8431496024131775,1.438772290945053,5.714006334543228
1.2071512937545776,1.4296753704547882,1.4825534224510193,1.4287673830986023,1.4297424852848053,6.977889955043793
1.0049947798252106,1.2694206833839417,1.1022243201732635,1.0736922025680542,1.263339251279831,5.713671237230301
1.5613498389720917,2.128392279148102,1.940741777420044,1.7608752846717834,1.6321088373661041,9.023468017578125
1.5456485748291016,1.7441888451576233,1.9236421585083008,1.6631078720092773,1.7636467218399048,8.640234172344208
1.1796963810920715,1.2328299582004547,1.3474013805389404,0.9062931835651398,1.4528696835041046,6.119090586900711
1.442705750465393,1.6293436884880066,1.7864328622817993,1.2250171601772308,1.8944821655750275,7.977981626987457
1.0445134937763214,1.1395623981952667,1.2133397459983826,1.0298636257648468,1.286715179681778,5.7139944434165955
1.1464906930923462,1.2413330674171448,1.2426156997680664,0.8895913362503052,1.4495330452919006,5.969563841819763
1.5193531811237335,1.5108251571655273,1.7130265533924103,1.5068333148956299,1.774693787097931,8.024731993675232
1.4074663519859314,1.5501659214496613,1.6893644332885742,1.2388139516115189,1.8720653504133224,7.757876008749008
1.1858955025672913,1.4403861612081528,1.3034924864768982,1.1839057058095932,1.1845177710056305,6.298197627067566
1.1202358305454254,1.2300053536891937,1.2902382612228394,1.1383022516965866,1.3210971653461456,6.099878862500191
1.6595409512519836,1.7462549209594727,1.844436526298523,1.485555574297905,1.7390835136175156,8.4748714864254
1.3994955271482468,1.7622224986553192,1.5912799537181854,1.7637192904949188,1.7980939447879791,8.31481121480465
1.315569669008255,1.6732963919639587,1.4127085506916046,1.397524356842041,1.4966561496257782,7.295755118131638
1.2337877452373505,1.6667390763759613,1.4955669343471527,1.1821942329406738,1.553236961364746,7.131524950265884
1.5089953541755676,1.645455241203308,1.724173218011856,1.5176732540130615,1.635638028383255,8.031935095787048
1.297744482755661,1.690651923418045,1.537737876176834,1.246652603149414,1.3108332604169846,7.083620145916939
1.0756953358650208,1.5507070422172546,1.291916161775589,0.8763430416584015,1.4242284297943115,6.218890011310577
1.0659083500504494,1.5162809640169144,1.5236023366451263,0.9513207226991653,1.5193378180265427,6.576450191438198
1.564709484577179,1.5679871737957,1.7137462198734283,1.3820008635520935,1.721864327788353,7.950308069586754
0.9980527106672525,1.2949473485350609,1.5814395546913147,1.4108192771673203,1.44375479221344,6.729013683274388
1.370512992143631,1.5796145498752594,1.6238679736852646,1.1896065175533295,1.840945839881897,7.604547873139381
1.377725437283516,1.396037220954895,1.6757656037807465,1.4433119595050812,1.6140437573194504,7.506883978843689
1.0527524650096893,1.1175654381513596,1.144378885626793,0.9025404155254364,1.392420381307602,5.60965758562088
1.446924865245819,1.8812626600265503,1.903485745191574,1.5085721909999847,1.751284897327423,8.491530358791351
1.3956042975187302,1.8396115750074387,1.6480798870325089,1.5565601587295532,1.4617787599563599,7.901634678244591
1.3508773446083069,1.3627279996871948,1.5749396085739136,1.4073256999254227,1.1642873287200928,6.860157981514931
1.3130264282226562,1.4157344102859497,1.6434135735034943,1.3675262331962585,1.3766029626131058,7.1163036078214645
1.4378202259540558,1.5052814185619354,1.6541924476623535,1.383250653743744,1.5690403878688812,7.54958513379097
0.8738009929656982,0.8923816382884979,1.1301526725292206,0.8146715462207794,1.1675172448158264,4.878524094820023
1.0369841754436493,1.3889474272727966,1.2504896521568298,1.3134637475013733,1.3605048656463623,6.350389868021011
1.0236758291721344,1.3794512301683426,1.318631887435913,1.0508487224578857,1.3586313724517822,6.131239041686058
1.5663367807865143,1.7028066217899323,1.7146092057228088,1.5574538856744766,1.6677706837654114,8.208977177739143
1.4039341062307358,1.6238669455051422,1.7391279637813568,1.7718908041715622,1.6656504273414612,8.204470247030258
1.2712616920471191,1.4579353630542755,1.277010440826416,1.2197751849889755,1.3668798357248306,6.592862516641617
1.2951130867004395,1.745131641626358,1.5608486235141754,1.5619830191135406,1.4477317780256271,7.610808148980141
1.7400945127010345,2.0490401089191437,1.9306574165821075,1.8453764617443085,1.9157231748104095,9.480891674757004
1.4339032620191574,1.7600354850292206,2.402350068092346,1.7866607904434204,1.741425633430481,9.124375239014626
1.4507986158132553,1.893694132566452,1.9879124164581299,2.387522965669632,1.5785393118858337,9.298467442393303
0.7333769798278809,1.0763417780399323,0.950416624546051,0.715774655342102,1.0759804248809814,4.551890462636948
0.9550490900874138,1.3323006108403206,1.1752615757286549,0.9290376957505941,1.243785161525011,5.635434133931994
0.9113361611962318,1.4229640066623688,1.212452381849289,1.0406857132911682,1.2798410803079605,5.867279343307018
1.6125614047050476,1.8660827726125717,1.9897159337997437,1.3944027125835419,1.7801171243190765,8.642879948019981
1.4593514204025269,1.484608680009842,1.5408409237861633,1.101968690752983,1.9446887075901031,7.531458422541618
1.5456485748291016,1.7441888451576233,1.9236421585083008,1.6631078720092773,1.7636467218399048,8.640234172344208
1.1212160885334015,1.2370401620864868,1.3174569308757782,0.9720631837844849,1.565071165561676,6.212847530841827
1.355857402086258,1.5733522176742554,1.5875200033187866,1.3261373937129974,1.6753208935260773,7.518187910318375
1.4816144108772278,1.5802468657493591,1.7886103391647339,1.0768726170063019,1.6922776848077774,7.6196219176054
1.3665309250354767,1.4625780582427979,1.6015189588069916,1.1310869008302689,1.8399106562137604,7.401625499129295
1.113966464996338,1.408495843410492,1.390062391757965,1.0371718108654022,1.5548724830150604,6.504568994045258
1.0256357043981552,1.7224530279636383,1.4317609369754791,1.2591299712657928,1.3263791501522064,6.765358790755272
1.3461834788322449,2.3233495950698853,1.7387253046035767,1.2945493161678314,1.4197088479995728,8.122516542673111
1.4213172793388367,1.6339638233184814,1.7164819240570068,1.3754193782806396,1.734455168247223,7.8816375732421875
1.1013034880161285,1.5318668186664581,1.3543662428855896,1.209987223148346,1.3408870100975037,6.538410782814026
1.2336403727531433,1.5276648700237274,1.632801502943039,1.3509093821048737,1.3291876018047333,7.074203729629517
1.7077037692070007,1.677150934934616,1.7662972509860992,1.466767594218254,1.8635828346014023,8.481502383947372
1.0730640068650246,1.3588715195655823,1.206371933221817,1.0656048208475113,1.3598489686846733,6.0637612491846085
0.6979655995965004,0.9763173311948776,0.8598881363868713,0.7939972430467606,0.723998948931694,4.052167259156704
1.2763299942016602,1.49988254904747,1.7441474497318268,1.4001147150993347,1.4631740003824234,7.383648708462715
1.3530572950839996,1.5491907894611359,1.8836427628993988,1.4267201572656631,1.6355435848236084,7.848154589533806
0.9509704113006592,0.9899519830942154,1.2338766306638718,0.8186497837305069,0.8552617430686951,4.848710551857948
1.2308013439178467,1.3857478722929955,1.2805319875478745,1.079394705593586,1.0459333807229996,6.022409290075302
1.0593504160642624,1.3350699841976166,1.3597747683525085,0.9403202831745148,1.8890962600708008,6.583611711859703
1.3610140681266785,1.5329067558050156,1.6208729147911072,1.4022860527038574,1.8067219853401184,7.723801776766777
1.1862215101718903,1.2466997057199478,1.196824699640274,1.156434416770935,1.2587560415267944,6.044936373829842
1.0540260672569275,1.1722930520772934,1.0574840307235718,0.8025013506412506,1.2170822024345398,5.303386703133583
1.4241528809070587,1.7352550774812698,1.5869243741035461,1.354276642203331,1.501748412847519,7.602357387542725
1.2832902818918228,1.4672159999608994,1.4692207425832748,1.3847642987966537,1.326124295592308,6.930615618824959
1.540865182876587,1.7372616082429886,1.7973190248012543,1.5131458789110184,1.5182494819164276,8.106841176748276
1.548091173171997,1.804642528295517,1.485490769147873,1.550584688782692,1.781199648976326,8.170008808374405
1.3980574309825897,1.9188010692596436,1.8884713649749756,1.5192525088787079,1.889838069677353,8.61442044377327
1.4802274256944656,2.0039794743061066,2.200526386499405,1.6435981392860413,2.0720714926719666,9.400402918457985
1.6044811606407166,1.8344396352767944,1.9158515632152557,1.457818478345871,1.8301484882831573,8.642739325761795
1.3075086325407028,1.7029536068439484,1.854578971862793,1.4540660083293915,1.7323137372732162,8.051420956850052
1.591316133737564,1.793775737285614,1.8333216309547424,1.8160625398159027,1.418222337961197,8.45269837975502
1.5691426992416382,1.9635724425315857,2.593912661075592,1.603510856628418,1.7763624340295792,9.506501093506813
