chair,alien,police,agent,black,Sum
1.3880794197320938,1.595822587609291,1.3523006439208984,1.4790008217096329,1.7326610684394836,7.5478645414114
1.2944812774658203,1.817162424325943,1.7964489459991455,1.8204370886087418,1.756409615278244,8.484939351677895
1.0505467653274536,1.248602718114853,1.3576644659042358,1.4660843014717102,1.3107384145259857,6.433636665344238
0.9124791920185089,0.9766864627599716,1.0354916006326675,1.1898230761289597,1.1118191182613373,5.226299449801445
0.6793587654829025,0.8320675566792488,1.0004280060529709,0.9329967424273491,1.098858267068863,4.543709337711334
1.0351468622684479,1.1604846119880676,1.1266191601753235,1.357290506362915,1.2902071475982666,5.969748288393021
0.7562070190906525,0.7811053693294525,0.9296067655086517,0.9163505285978317,0.9016436040401459,4.284913286566734
0.9540583193302155,1.1615463495254517,1.2097373008728027,1.3132156729698181,1.2735710740089417,5.91212871670723
1.1160046458244324,1.2496179789304733,1.3738433122634888,1.327914260327816,1.637382760643959,6.7047629579901695
1.1215596944093704,1.6127096712589264,1.7781744301319122,1.699748694896698,1.7544900178909302,7.966682508587837
1.048984318971634,1.5406521558761597,1.4796360731124878,1.550002098083496,1.6976000368595123,7.31687468290329
1.3958238512277603,1.4903666526079178,1.6158927977085114,1.2927440851926804,1.8460163474082947,7.6408437341451645
1.5515720844268799,1.2830640375614166,1.4941778779029846,1.6123204231262207,1.6177227199077606,7.5588571429252625
1.386898010969162,1.2475625872612,1.4233750998973846,1.4002008438110352,1.4865596890449524,6.944596230983734
0.731481172144413,1.0966290906071663,1.2542547211050987,0.9590393714606762,1.1532056909054518,5.194610046222806
1.0819743946194649,2.193812608718872,1.3208587169647217,1.5405661016702652,1.6128551661968231,7.750066988170147
1.2057224810123444,1.0922006964683533,1.5509513914585114,1.5073557198047638,1.2324966788291931,6.588726967573166
1.2605784088373184,1.4909711480140686,1.5042055249214172,1.4928903579711914,1.5665568113327026,7.315202251076698
1.5865591689944267,1.3307194411754608,1.6391098648309708,1.420089304447174,1.644331008195877,7.6208087876439095
1.373746745288372,1.4111460745334625,1.5400354117155075,1.3671717047691345,1.9072828590869904,7.599382795393467
1.4166602194309235,1.42286017537117,1.5742572844028473,1.5582831799983978,1.9032553732395172,7.875316232442856
1.2810036092996597,1.4512832462787628,1.688804492354393,1.4672639220952988,1.864693433046341,7.753048703074455
1.3570580631494522,1.5130459666252136,1.8886954486370087,1.7801305949687958,1.8696408569812775,8.408570930361748
1.0861426535993814,1.5609434004873037,1.2624375224113464,1.2996302209794521,1.9980402663350105,7.207194063812494
1.2540146857500076,1.3463519215583801,1.5627427399158478,1.4116324931383133,1.4107726961374283,6.985514536499977
0.9806147813796997,1.2101799249649048,1.1551473736763,1.3720272183418274,1.2891457676887512,6.007115066051483
1.2260055840015411,1.5560173988342285,1.596325010061264,1.617909550666809,1.5474027395248413,7.543660283088684
1.0558173060417175,1.1165345907211304,1.1203357428312302,1.3016887605190277,1.288480281829834,5.88285668194294
1.1566416025161743,1.5864888727664948,1.8935778439044952,1.72213414311409,1.7991126477718353,8.15795511007309
1.4033553004264832,1.499879151582718,1.6035559475421906,1.6780359148979187,1.7415867149829865,7.926413029432297
1.315948098897934,1.4217590987682343,1.5062565505504608,1.4167758226394653,1.6490278542041779,7.309767425060272
1.278426468372345,1.1205633878707886,1.5140637755393982,1.3726444840431213,1.3196198046207428,6.605317920446396
1.1864821016788483,1.1370008736848831,1.1537249237298965,1.262712985277176,1.3233791291713715,6.063300013542175
1.6117754578590393,1.4247513115406036,1.5846276581287384,1.66183203458786,1.573690116405487,7.8566765785217285
1.3055890798568726,0.9572335630655289,1.4366092085838318,1.6348887085914612,1.1422377824783325,6.476558342576027
1.251586839556694,1.1851556152105331,1.4375279545783997,1.5027027055621147,1.39956533908844,6.7765384539961815
1.3666586130857468,1.2164630144834518,1.4595944285392761,1.4655263423919678,1.3527123928070068,6.860954791307449
0.9082125574350357,1.0554519593715668,1.0816978365182877,1.1822149157524109,1.3165346384048462,5.544111907482147
1.0265479534864426,0.9582134187221527,1.4506310373544693,1.2064655423164368,1.1728388965129852,5.814696848392487
1.2985191941261292,1.0404485166072845,1.2478024065494537,1.2644661664962769,1.229997605085373,6.081233888864517
1.0304138213396072,0.9945537894964218,1.2145841717720032,1.0439956784248352,1.1130497753620148,5.396597236394882
0.9974695146083832,0.7046808302402496,1.085601031780243,1.2312771677970886,0.8180870115756989,4.837115556001663
1.2036060690879822,1.175799399614334,1.5256871283054352,1.3431157171726227,1.4313207864761353,6.679529100656509
1.0485099256038666,1.0103864222764969,1.363958477973938,1.2033235430717468,1.2535399496555328,5.879718318581581
1.0586685836315155,1.093479961156845,1.243740826845169,1.4092977643013,1.2641664743423462,6.069353610277176
1.254860982298851,1.1612896025180817,1.383966714143753,1.4961755573749542,1.2452573478221893,6.541550204157829
1.23453950881958,1.0760686993598938,1.6053763926029205,1.4933224320411682,1.2391666173934937,6.648473650217056
1.5840515196323395,1.6176390945911407,2.014936923980713,1.8412913382053375,1.8751421868801117,8.933061063289642
1.7134766280651093,1.5155005156993866,1.5717109143733978,1.6701187789440155,1.6975892186164856,8.168396055698395
0.9293100237846375,0.7792414128780365,1.0173225104808807,0.976936936378479,0.9538343548774719,4.656645238399506
1.028373509645462,1.036072850227356,1.2948809564113617,1.1366239041090012,1.0104353427886963,5.506386563181877
1.3515625894069672,1.288229078054428,1.6543550491333008,1.5117040872573853,1.477365404367447,7.283216208219528
1.1803934574127197,1.2159993946552277,1.4767259657382965,1.457446277141571,1.4711069017648697,6.801671996712685
1.0287686064839363,2.7518908977508545,1.6032663881778717,1.6173349916934967,1.8732127845287323,8.874473668634892
1.217623844742775,1.5002502501010895,1.5704742521047592,1.568692222237587,1.8291872441768646,7.686227813363075
1.2458980977535248,1.4758888483047485,1.5063348710536957,1.538324236869812,1.6075380146503448,7.373984068632126
1.116921991109848,1.3523001074790955,1.535715013742447,1.507575809955597,1.4931328892707825,7.00564581155777
0.9741857051849365,1.1827107667922974,1.2294195592403412,1.3463618755340576,1.3765291273593903,6.109207034111023
0.935724526643753,1.1328979134559631,1.1000419557094574,1.2111906707286835,1.2577641606330872,5.637619227170944
1.1501077860593796,1.4545013010501862,1.5313789546489716,1.5893022119998932,1.6020060181617737,7.327296271920204
1.2210770547389984,1.495692104101181,1.5233283638954163,1.6747625470161438,1.5763531029224396,7.491213172674179
1.544676586985588,1.417359098792076,1.6339171826839447,1.4857477396726608,1.873297244310379,7.954997852444649
1.1081345081329346,1.1722606122493744,1.279094636440277,1.3562377393245697,1.2683835923671722,6.184111088514328
1.2024989426136017,1.328322485089302,1.3315608203411102,1.50759057700634,1.7793410122394562,7.14931383728981
1.1842020899057388,1.159201741218567,1.1735347285866737,1.3073032945394516,1.6392373144626617,6.463479168713093
1.2075759172439575,1.1872180253267288,1.2172473073005676,1.2168528139591217,1.4933535307645798,6.3222475945949554
1.2164963781833649,1.3360004127025604,1.5272329449653625,1.45364448428154,1.4464862942695618,6.9798605144023895
1.0486598312854767,1.3249300718307495,1.4598719477653503,1.3671084642410278,1.5297376215457916,6.730307936668396
0.9214302897453308,1.1395686566829681,1.1774099171161652,1.225022092461586,1.2582622170448303,5.72169317305088
0.961430624127388,1.1183212995529175,1.1283213049173355,1.3292572647333145,1.2525935247540474,5.789924018085003
1.172239676117897,1.400340050458908,1.489717274904251,1.6381005942821503,1.5191201567649841,7.219517752528191
1.1599286943674088,1.4759916812181473,1.5348848402500153,1.560404747724533,1.6615912914276123,7.392801254987717
1.31001478433609,1.2988291680812836,1.3831718862056732,1.2821768820285797,1.3717840015888214,6.645976722240448
0.9221453331410885,1.2499230913817883,1.2108102068305016,1.3818592429161072,1.4820076376199722,6.246745511889458
0.9099551737308502,0.7947012931108475,0.905428946018219,0.9669974446296692,1.3013862818479538,4.87846913933754
1.0622944235801697,1.1724264919757843,1.1096539497375488,1.2465421557426453,1.568204253911972,6.15912127494812
1.1922464072704315,1.510314092040062,1.4843162596225739,1.4669852256774902,1.5803495049476624,7.23421148955822
1.3127661794424057,1.3891997635364532,1.7096613347530365,1.803897738456726,1.6139276325702667,7.829452648758888
0.9087743312120438,1.0919037163257599,1.253540739417076,1.2728900760412216,1.2967868521809578,5.823895715177059
1.2186258733272552,1.431462675333023,1.4324630349874496,1.5615313351154327,1.5312746465206146,7.175357565283775
1.2862758040428162,1.4663710594177246,1.587583214044571,1.5856813490390778,1.6440234184265137,7.569934844970703
0.9261759519577026,1.1986046433448792,1.2196042239665985,1.3494985699653625,1.2452062368392944,5.939089626073837
1.170827180147171,1.5044917464256287,1.6116330325603485,1.6081317961215973,1.5451405048370361,7.440224260091782
0.9454590678215027,1.1872247457504272,1.0753355026245117,1.2388133704662323,1.2588752210140228,5.705707907676697
1.2398777902126312,1.3728105127811432,1.382273256778717,1.5997677445411682,1.5671600699424744,7.161889374256134
1.2113383412361145,1.3728296756744385,1.3985063433647156,1.4476272016763687,1.6322620511054993,7.0625636130571365
1.2202304005622864,1.5959679782390594,1.443837359547615,1.6772566437721252,1.5153599381446838,7.45265232026577
1.501424640417099,1.612845927476883,1.7488735616207123,1.7641748189926147,1.8079522848129272,8.435271233320236
1.1583282351493835,1.1159552335739136,1.269894540309906,1.228247344493866,1.49490424990654,6.267329603433609
1.4239540100097656,1.4695037454366684,1.7758772671222687,1.6137082278728485,1.7526141703128815,8.035657420754433
1.2877359837293625,1.5117226541042328,1.5206838250160217,1.5006771683692932,1.6880734860897064,7.508893117308617
1.0327960550785065,1.1674925833940506,1.2729955092072487,1.325494423508644,1.4457987546920776,6.2445773258805275
0.8891176730394363,1.1802358627319336,1.169581115245819,1.281000703573227,1.2630940973758698,5.783029451966286
1.0624667406082153,1.0922600030899048,1.1092042475938797,1.255870521068573,1.2397314310073853,5.759532943367958
1.3648875206708908,1.4956915378570557,1.6380583345890045,1.8257491886615753,1.6821188032627106,8.006505385041237
0.8866481482982635,1.1622287333011627,1.1486117392778397,1.2195373475551605,1.2535314559936523,5.670557424426079
0.9349458515644073,1.1255897879600525,1.2180305123329163,1.3120918273925781,1.3351832330226898,5.925841212272644
1.293842375278473,1.32513926923275,1.5392576456069946,1.556646078824997,1.594421923160553,7.309307292103767
1.1269465386867523,1.1488578468561172,1.1053429692983627,1.0496083498001099,1.376240998506546,5.806996703147888
0.8901959806680679,1.0692646652460098,0.8772934302687645,1.0854669958353043,1.1856042593717575,5.107825331389904
1.2993336617946625,1.4007037729024887,1.3975314795970917,1.4453710466623306,1.450346976518631,6.9932869374752045
1.1358361393213272,1.5408364832401276,1.357052206993103,1.3737854957580566,1.8264137208461761,7.233924046158791
0.754864975810051,1.0309652239084244,0.8566345423460007,0.9361663311719894,1.3886423110961914,4.967273384332657
1.2435280680656433,1.0561169981956482,1.220738410949707,1.2706508040428162,1.3555442243814468,6.1465785056352615
1.4618008136749268,1.447660118341446,1.8214761316776276,1.3768448680639267,1.800788551568985,7.908570483326912
1.228554517030716,1.0547907948493958,1.2398934662342072,1.2529252767562866,1.526614785194397,6.302778840065002
1.596042424440384,1.4331713765859604,2.003742963075638,1.5809189081192017,1.8856549561023712,8.499530628323555
1.1410500407218933,1.1785155236721039,1.1713136732578278,1.1302280724048615,1.343142956495285,5.964250266551971
1.270572006702423,1.4001635611057281,1.5522175431251526,1.7097522616386414,1.5458393096923828,7.478544682264328
0.9980444014072418,1.2218911051750183,1.1931302845478058,1.3237426280975342,1.3982163667678833,6.135024785995483
0.9407673478126526,1.1903188228607178,1.1854423582553864,1.3073919713497162,1.289335161447525,5.913255661725998
1.0281347334384918,1.062094658613205,1.1850352883338928,1.3157648742198944,1.168820083141327,5.759849637746811
0.9285336136817932,1.273315668106079,1.2602472603321075,1.3272294402122498,1.212108314037323,6.001434296369553
0.8387971147894859,1.1178267300128937,1.0386200696229935,1.1531981527805328,1.2689316272735596,5.4173736944794655
1.073779821395874,1.1026759147644043,1.1638502776622772,1.352415919303894,1.2557415664196014,5.948463499546051
1.1100879460573196,1.5968953371047974,1.503398060798645,1.6405580341815948,1.5691634714603424,7.420102849602699
1.4092023074626923,1.4225938320159912,1.415134072303772,1.5293433219194412,1.8541812896728516,7.630454823374748
1.0391485691070557,1.2316359281539917,1.0745986253023148,1.167693242430687,1.255844071507454,5.768920436501503
1.0258775874972343,1.1888702362775803,1.3223732709884644,1.3328856080770493,1.4740524590015411,6.344059161841869
0.9855418801307678,1.1336938738822937,1.345032513141632,1.2813734710216522,1.3212318122386932,6.066873550415039
1.0037125255912542,1.1241861954331398,1.2348629534244537,1.4400616139173508,1.2034482508897781,6.006271539255977
1.2872872799634933,1.5446791350841522,1.623132348060608,1.5806748270988464,1.7418873608112335,7.777660951018333
0.9991180896759033,1.1848933100700378,1.148263230919838,1.3027392029762268,1.2591934204101562,5.894207254052162
1.3063960075378418,1.4619474112987518,1.6319933533668518,1.6776270270347595,1.7102027237415314,7.788166522979736
1.3069596886634827,1.5761889815330505,1.5284901708364487,1.6903200447559357,1.823252260684967,7.925211146473885
0.9034526497125626,1.106718361377716,1.2676848769187927,1.284777581691742,1.1941812634468079,5.756814733147621
1.2662920355796814,1.2689168453216553,1.2647807002067566,1.0121401101350784,1.4825534224510193,6.294683113694191
0.8578120768070221,0.8514180183410645,1.1397294402122498,1.0254110395908356,1.1022243201732635,4.976594895124435
1.967322289943695,1.6160159707069397,1.9313291609287262,1.9205224215984344,1.940741777420044,9.37593162059784
1.4487379789352417,1.6302732229232788,1.6068297922611237,1.8136969208717346,1.9236421585083008,8.42318007349968
1.0899122953414917,1.1241501569747925,1.1868732869625092,1.3095295429229736,1.3474013805389404,6.057866662740707
1.1223104298114777,1.503020852804184,1.4737138748168945,1.487186223268509,1.7864328622817993,7.372664242982864
0.9411534667015076,1.0337212085723877,1.2200074195861816,1.3271420300006866,1.2133397459983826,5.735363870859146
1.002302348613739,1.1148913502693176,1.2243298590183258,1.264371931552887,1.2426156997680664,5.848511189222336
1.2075464576482773,1.3995380848646164,1.5484310388565063,1.2885911613702774,1.7130265533924103,7.157133296132088
1.3141990900039673,1.4168584942817688,1.466016985476017,1.5274204313755035,1.6893644332885742,7.413859434425831
1.170344814658165,1.1999921202659607,1.3480720818042755,1.3154097199440002,1.3034924864768982,6.3373112231493
1.205225095152855,1.032752439379692,1.3660812377929688,1.384381741285324,1.2902382612228394,6.278678774833679
1.2682684287428856,1.6243114173412323,1.67888905107975,1.5684824585914612,1.844436526298523,7.984387882053852
1.429496392607689,1.1806355863809586,1.482397198677063,1.295197457075119,1.5912799537181854,6.979006588459015
1.1495020985603333,1.0510450303554535,1.3477183282375336,1.3851117491722107,1.4127085506916046,6.346085757017136
1.1421308517456055,1.1710402965545654,1.247365191578865,1.14346244931221,1.4955669343471527,6.199565723538399
1.3465980887413025,1.3795705437660217,1.5071889460086823,1.3540348261594772,1.724173218011856,7.31156562268734
1.1619505733251572,1.2640615701675415,1.5438960492610931,1.3794595301151276,1.537737876176834,6.8871055990457535
1.2029049694538116,0.9903411120176315,1.2492931634187698,1.0555647313594818,1.291916161775589,5.790020138025284
1.043727084994316,1.2237805426120758,1.2355365455150604,1.4098608046770096,1.5236023366451263,6.436507314443588
1.264685571193695,1.601897269487381,1.5438317954540253,1.667569249868393,1.7137462198734283,7.791730105876923
0.7499964348971844,2.0526209622621536,1.2588491067290306,1.3782887235283852,1.5814395546913147,7.0211947821080685
1.2869561910629272,1.4242831319570541,1.4396074414253235,1.7223975658416748,1.6238679736852646,7.497112303972244
1.214399665594101,1.5134558081626892,1.4509833753108978,1.5502303540706635,1.6757656037807465,7.404834806919098
0.9714624583721161,0.9838209748268127,1.1275206953287125,1.27036152780056,1.144378885626793,5.497544541954994
1.4712409526109695,1.6722739338874817,1.5172734707593918,1.7347147464752197,1.903485745191574,8.298988848924637
1.3531683832406998,1.6818861812353134,1.889958769083023,1.6573534309864044,1.6480798870325089,8.23044665157795
1.6140271425247192,1.2767000496387482,1.3456029444932938,1.4635610282421112,1.5749396085739136,7.274830773472786
1.1054278016090393,1.1866076588630676,1.1355873942375183,1.1561527848243713,1.6434135735034943,6.227189213037491
1.1953362375497818,1.1224237978458405,1.3412202596664429,1.271302416920662,1.6541924476623535,6.584475159645081
0.7752741873264313,0.7869186699390411,0.757743239402771,0.8817175477743149,1.1301526725292206,4.331806316971779
0.9448242634534836,1.0761647522449493,1.53583362698555,1.1543022096157074,1.2504896521568298,5.96161450445652
1.2095215618610382,1.0688980519771576,1.2463188171386719,1.288825362920761,1.318631887435913,6.132195681333542
1.3793113604187965,1.3016080111265182,1.6347682029008865,1.36728435754776,1.7146092057228088,7.39758113771677
1.393580600619316,1.623784363269806,1.7327198833227158,1.5460204780101776,1.7391279637813568,8.035233289003372
1.2212857827544212,1.1408037543296814,1.3855555206537247,1.3956494331359863,1.277010440826416,6.42030493170023
1.1215546429157257,1.2042193114757538,1.3830345571041107,1.2534026503562927,1.5608486235141754,6.523059785366058
1.5514401197433472,1.670220673084259,1.8691957294940948,1.707148164510727,1.9306574165821075,8.728662103414536
1.2915353924036026,1.5893663167953491,1.4841382801532745,1.4329074919223785,2.402350068092346,8.200297549366951
1.5219485610723495,1.6463959515094757,1.9948850274085999,1.5716127455234528,1.9879124164581299,8.722754701972008
0.8460432589054108,0.8223134130239487,1.0727288722991943,0.9328588247299194,0.950416624546051,4.624360993504524
1.0361005887389183,0.8373469598591328,1.0035208091139793,1.0300341732800007,1.1752615757286549,5.082264106720686
1.0030947960913181,1.2254133224487305,1.1137961521744728,1.1287577003240585,1.212452381849289,5.683514352887869
1.534073293209076,1.6635015606880188,1.8414764702320099,1.5181977599859238,1.9897159337997437,8.546965017914772
1.3691588938236237,1.381595492362976,1.6713334619998932,1.7764504849910736,1.5408409237861633,7.73937925696373
1.4487379789352417,1.6302732229232788,1.6068297922611237,1.8136969208717346,1.9236421585083008,8.42318007349968
1.0257477164268494,1.2612665891647339,1.2018468081951141,1.3896735906600952,1.3174569308757782,6.195991635322571
1.2295136749744415,1.4738360047340393,1.462302178144455,1.6437837034463882,1.5875200033187866,7.396955564618111
1.3452514708042145,1.3960410058498383,1.4520750641822815,1.5661009848117828,1.7886103391647339,7.548078864812851
1.2485982179641724,1.4291619956493378,1.5041101574897766,1.623771607875824,1.6015189588069916,7.407160937786102
1.0228293240070343,1.3250656425952911,1.2543823421001434,1.4040921330451965,1.390062391757965,6.3964318335056305
0.9920097142457962,1.3274076879024506,1.2710915356874466,1.1713786125183105,1.4317609369754791,6.193648487329483
1.1118626445531845,1.4277493357658386,1.387020468711853,1.3030319511890411,1.7387253046035767,6.968389704823494
1.346790373325348,1.5157605409622192,1.5799237489700317,1.4204723536968231,1.7164819240570068,7.579428941011429
1.1289936155080795,1.217097669839859,1.1851222813129425,1.184251606464386,1.3543662428855896,6.069831416010857
1.0484488904476166,1.4574573636054993,1.3436589241027832,1.2926210463047028,1.632801502943039,6.774987727403641
1.365992695093155,1.4972493946552277,1.7112679779529572,1.5113080143928528,1.7662972509860992,7.852115333080292
1.1657130867242813,0.8867187090218067,1.010324638336897,0.9683593288064003,1.206371933221817,5.237487696111202
0.625408336520195,0.6214338839054108,0.5515819191932678,0.6443054527044296,0.8598881363868713,3.3026177287101746
1.144385740160942,1.2874153107404709,1.3948475271463394,1.3014619648456573,1.7441474497318268,6.8722579926252365
1.2291599214076996,1.4669485539197922,1.355490654706955,1.3985099792480469,1.8836427628993988,7.333751872181892
0.7900149822235107,0.8853183090686798,0.7556255459785461,0.950790673494339,1.2338766306638718,4.6156261414289474
1.1069590263068676,1.16111546382308,1.4065164849162102,1.4551492184400558,1.2805319875478745,6.410272181034088
1.0517406463623047,1.3852729797363281,1.347395420074463,1.2348857522010803,1.3597747683525085,6.379069566726685
1.3867905884981155,1.3696490973234177,1.5629804134368896,1.6397835910320282,1.6208729147911072,7.580076605081558
1.1373412758111954,1.0243580043315887,1.2380837500095367,1.226108878850937,1.196824699640274,5.822716608643532
1.081997498869896,0.9433393627405167,1.060678407549858,1.2232492864131927,1.0574840307235718,5.366748586297035
1.4752030670642853,1.337472915649414,1.5522471964359283,1.6123404055833817,1.5869243741035461,7.5641879588365555
1.269925281405449,1.2518119513988495,1.9306815564632416,1.7136495411396027,1.4692207425832748,7.6352890729904175
1.448824167251587,1.6553081274032593,1.395213007926941,1.56351700425148,1.7973190248012543,7.8601813316345215
1.3365038707852364,1.276508241891861,1.6444998234510422,1.4271606504917145,1.485490769147873,7.170163355767727
1.536015048623085,1.5265706330537796,1.8717793971300125,1.5899420380592346,1.8884713649749756,8.412778481841087
1.413676530122757,1.6569743752479553,1.854300707578659,1.7118476033210754,2.200526386499405,8.837325602769852
1.3609136939048767,1.545990213751793,1.749958097934723,1.7037109434604645,1.9158515632152557,8.276424512267113
1.2240227460861206,1.346852570772171,1.5650274753570557,1.494400218129158,1.854578971862793,7.484881982207298
1.4575497210025787,1.4511195421218872,1.7067936062812805,1.5824482440948486,1.8333216309547424,8.031232744455338
1.5134051442146301,1.81167733669281,1.7127566933631897,1.6572356224060059,2.593912661075592,9.288987457752228
