tie,havana,movie_theater/indoor,katey,dancing,Sum
1.3199300467967987,1.6883543729782104,1.5918125808238983,0.0,1.6123127490282059,6.212409749627113
1.5047737956047058,1.5752194821834564,1.8410146236419678,0.0,1.2206090688705444,6.141616970300674
1.2460606098175049,1.465931922197342,1.8305640816688538,0.0,1.521590381860733,6.064146995544434
1.1180601194500923,1.125114619731903,1.0531577467918396,0.0,1.105309709906578,4.401642195880413
1.105341449379921,1.4669057205319405,1.5737502425909042,0.0,1.3554589599370956,5.501456372439861
1.3734666407108307,1.577287644147873,1.7270242869853973,0.0,1.832227736711502,6.510006308555603
1.1427063047885895,1.3733650743961334,1.229091390967369,0.0,1.4240209311246872,5.169183701276779
1.498358502984047,1.5451620221138,1.4478256106376648,0.0,1.4608595967292786,5.95220573246479
1.230859637260437,1.2440788447856903,1.387406200170517,0.0,1.2268435060977936,5.089188188314438
1.7852338552474976,1.629773586988449,1.8001041114330292,0.0,1.5296856760978699,6.744797229766846
1.3322999775409698,1.8391218781471252,1.7390219271183014,0.0,1.6526521742343903,6.563095957040787
1.5087043941020966,1.7509199380874634,1.4937995970249176,0.0,1.8197216391563416,6.573145568370819
1.5653899610042572,1.6331612169742584,2.093063712120056,0.0,1.6748552322387695,6.966470122337341
1.288733810186386,1.2655871957540512,1.5126592814922333,0.0,1.1929040551185608,5.259884342551231
1.4424260258674622,1.6426274180412292,1.4475841224193573,0.0,1.4648845493793488,5.9975221157073975
1.473417341709137,1.7790965735912323,1.6558265835046768,0.0,1.651019275188446,6.559359773993492
1.0610100030899048,1.4263394176959991,1.6213003993034363,0.0,1.2035191059112549,5.312168926000595
0.899529255926609,1.1345624029636383,1.3453370742499828,0.0,1.0240145549178123,4.4034432880580425
0.7754421215504408,1.0620991438627243,1.5235834121704102,0.0,0.9514896832406521,4.312614360824227
1.1312676072120667,1.2455176413059235,1.6300682425498962,0.0,1.1446283161640167,5.151481807231903
0.8659724146127701,0.8958696722984314,1.130487859249115,0.0,0.925568550825119,3.8178984969854355
1.0637598633766174,1.2680551707744598,1.577977180480957,0.0,1.2345813512802124,5.144373565912247
1.192234829068184,1.6560541987419128,1.7697170972824097,0.0,1.431428387761116,6.049434512853622
1.422084093093872,1.6163512766361237,1.9645693898200989,0.0,1.5056237578392029,6.5086285173892975
1.3221686482429504,1.6508511006832123,1.8681318163871765,0.0,1.6062836945056915,6.447435259819031
1.3908053040504456,1.8109930157661438,1.6683672368526459,0.0,1.8689711093902588,6.739136666059494
1.659313291311264,1.6292313486337662,1.5951354205608368,0.0,1.3247206509113312,6.208400711417198
1.1761810928583145,1.4267989993095398,1.8400249034166336,0.0,1.5199927985668182,5.962997794151306
0.797532070428133,0.9856325127184391,1.1901116371154785,0.0,1.2455647885799408,4.218841008841991
1.1414121091365814,1.6922720074653625,1.4719864279031754,0.0,1.3297946453094482,5.635465189814568
1.137089341878891,1.241599589586258,1.3271444439888,0.0,1.0405766665935516,4.746410042047501
1.3041080832481384,1.5355832278728485,1.6413168609142303,0.0,1.5391489565372467,6.020157128572464
1.594519853591919,1.5555213689804077,1.6410260200500488,0.0,1.4857986569404602,6.276865899562836
1.5538837611675262,1.650213599205017,1.5077249705791473,0.0,1.5909324288368225,6.302754759788513
1.6517663598060608,1.7349375188350677,1.7380014955997467,0.0,1.690374493598938,6.815079867839813
1.7321810722351074,1.7339151203632355,1.8796918988227844,0.0,1.689635008573532,7.035423099994659
1.63980633020401,1.6762357950210571,1.8039982616901398,0.0,1.845227062702179,6.965267449617386
1.2263699658215046,1.5647082030773163,1.3523131757974625,0.0,1.6694243475794792,5.812815692275763
1.1854494512081146,1.2382799535989761,1.3667452782392502,0.0,1.4591012001037598,5.249575883150101
1.021997943520546,1.3250004053115845,1.6104123294353485,0.0,1.2509621381759644,5.208372816443443
1.422459602355957,1.6836484372615814,1.866416096687317,0.0,1.4680699408054352,6.4405940771102905
1.029165267944336,1.243112951517105,1.5910227298736572,0.0,1.1651009321212769,5.028401881456375
1.7073549032211304,1.6636566817760468,1.7148552238941193,0.0,1.5104109942913055,6.596277803182602
1.4703543186187744,1.5582861304283142,1.7795215845108032,0.0,1.4186616241931915,6.226823657751083
1.5032510161399841,1.4696296453475952,1.508118748664856,0.0,1.274118959903717,5.755118370056152
1.1153816282749176,1.3532173037528992,1.4350398182868958,0.0,1.1797085106372833,5.083347260951996
1.1075317561626434,1.425010159611702,1.391673505306244,0.0,1.027538388967514,4.951753810048103
1.3582797646522522,1.5938341915607452,1.657586008310318,0.0,1.3763386011123657,5.986038565635681
1.0443687438964844,1.1174662560224533,1.3520598411560059,0.0,1.0709818601608276,4.584876701235771
1.1267864182591438,1.212119847536087,1.0231466181576252,0.0,1.190351314842701,4.552404198795557
1.2925330251455307,1.5044576674699783,1.5978661477565765,0.0,1.3558538556098938,5.750710695981979
1.0185012072324753,1.1794215887784958,1.0885489881038666,0.0,1.1218926310539246,4.408364415168762
1.1024941802024841,1.2376697957515717,1.1617387533187866,0.0,1.0500985980033875,4.55200132727623
1.1242772936820984,1.2026321291923523,1.3825053423643112,0.0,1.8654681146144867,5.574882879853249
1.0715060830116272,1.0317831933498383,1.0427779257297516,0.0,0.8967793434858322,4.042846545577049
0.8361954391002655,0.8608082383871078,0.9603243470191956,0.0,0.713586688041687,3.370914712548256
1.1538970172405243,1.3019863367080688,1.3677030801773071,0.0,1.243178516626358,5.066764950752258
1.1430181860923767,1.2492657899856567,1.2377541065216064,0.0,1.1082005202770233,4.738238602876663
1.0977643132209778,1.2947432100772858,1.5439914464950562,0.0,1.1225558817386627,5.059054851531982
1.1489090323448181,1.0863407403230667,1.35644069314003,0.0,1.0448955595493317,4.636586025357246
1.1934605836868286,1.1883717477321625,1.422053873538971,0.0,0.9806531965732574,4.7845394015312195
1.5184212625026703,1.573891520500183,1.7522602081298828,0.0,1.7099810540676117,6.554554045200348
1.5378231704235077,1.5794551372528076,1.7306469082832336,0.0,1.3063974231481552,6.154322639107704
0.868632048368454,0.9684853553771973,1.0809736549854279,0.0,0.9183897376060486,3.8364807963371277
1.1870112121105194,1.283863514661789,1.2252124398946762,0.0,1.298193782567978,4.9942809492349625
1.3743346333503723,1.6128701865673065,1.4966813921928406,0.0,1.3340460807085037,5.817932292819023
1.203980565071106,1.617853820323944,1.6647092700004578,0.0,1.4655424654483795,5.952086120843887
1.3306065499782562,1.5527909696102142,1.5209572911262512,0.0,1.5299270749092102,5.934281885623932
1.5399143546819687,1.7284086346626282,2.1003380715847015,0.0,1.6824642717838287,7.051125332713127
1.3762538433074951,1.548120379447937,1.9041511118412018,0.0,1.4957415461540222,6.324266880750656
1.4162316024303436,1.4520011395215988,1.74215829372406,0.0,1.3703281730413437,5.980719208717346
1.1095739603042603,1.3680986166000366,1.6274145543575287,0.0,1.2637078762054443,5.36879500746727
1.0141384601593018,1.2823800444602966,1.6127753853797913,0.0,1.1721516251564026,5.081445515155792
1.3013889342546463,1.6152006387710571,1.760520949959755,0.0,1.5517236292362213,6.22883415222168
1.389747142791748,1.5866139233112335,1.8371497094631195,0.0,1.5457164645195007,6.359227240085602
1.6119608283042908,1.5922696888446808,1.5735425651073456,0.0,1.692047655582428,6.469820737838745
1.223156899213791,1.226956844329834,1.6800438165664673,0.0,1.2462213337421417,5.376378893852234
1.33424511551857,1.672498196363449,1.9276802837848663,0.0,1.513286218047142,6.447709813714027
1.2594480961561203,1.494441270828247,1.5123830065131187,0.0,1.5860245525836945,5.852296926081181
1.4396714866161346,1.5132135450839996,1.6052529215812683,0.0,1.5150238573551178,6.07316181063652
1.0909593403339386,1.2202244997024536,1.4205093085765839,0.0,1.2889666557312012,5.020659804344177
1.409572809934616,1.4041679203510284,1.5760203301906586,0.0,1.3803260326385498,5.770087093114853
0.9919767081737518,1.395197868347168,1.5172003656625748,0.0,1.1874445080757141,5.091819450259209
1.1488285511732101,1.2752496302127838,1.4856746420264244,0.0,1.161179505288601,5.070932328701019
1.5337570011615753,1.4876328855752945,1.8435969799757004,0.0,1.3827975392341614,6.247784405946732
1.480862021446228,1.6462564170360565,1.9763785004615784,0.0,1.531473159790039,6.634970098733902
1.2769127786159515,1.3012427687644958,1.543160766363144,0.0,1.5551863312721252,5.6765026450157166
1.2004351317882538,1.4396653473377228,1.6148907095193863,0.0,1.3098831921815872,5.56487438082695
0.9708011001348495,1.3518723100423813,1.2600641697645187,0.0,1.203655555844307,4.7863931357860565
1.1781103610992432,1.6206586956977844,1.5569764375686646,0.0,1.7646899819374084,6.120435476303101
1.2068083733320236,1.639191210269928,1.4789825081825256,0.0,1.4839318692684174,5.808913961052895
1.339829832315445,1.5438531637191772,1.9163712859153748,0.0,1.5615038871765137,6.361558169126511
1.0830794423818588,1.4052442908287048,1.4878355488181114,0.0,1.3160223588347435,5.292181640863419
1.3228070437908173,1.5899212062358856,1.6770195960998535,0.0,1.43870210647583,6.0284499526023865
1.4356275498867035,1.6979505121707916,1.7983046770095825,0.0,1.5387912094593048,6.4706739485263824
0.983335942029953,1.281271904706955,1.6165810823440552,0.0,1.2926474511623383,5.173836380243301
1.2134645283222198,1.6869040429592133,1.8519600927829742,0.0,1.542663037776947,6.294991701841354
0.89792350679636,1.1742781698703766,1.5422781705856323,0.0,1.0653530657291412,4.67983291298151
1.378498375415802,1.5220515727996826,1.8549531400203705,0.0,1.386606827378273,6.142109915614128
1.354537844657898,1.6837415993213654,1.803047075867653,0.0,1.6172102391719818,6.458536759018898
1.3052631169557571,1.5457590520381927,1.8656655997037888,0.0,1.4836116284132004,6.200299397110939
1.71527698636055,1.6671304106712341,1.9102135598659515,0.0,1.525507777929306,6.818128734827042
1.2540737986564636,1.3126979321241379,1.3615302443504333,0.0,1.526480346918106,5.454782322049141
1.5506218373775482,1.4968814551830292,1.4817731082439423,0.0,1.515503317117691,6.044779717922211
1.572540432214737,1.5432691872119904,1.849048137664795,0.0,1.5703144073486328,6.535172164440155
1.2725282460451126,1.5056805461645126,1.6801362484693527,0.0,1.334575593471527,5.792920634150505
1.0638841688632965,1.406853348016739,1.4760602414608002,0.0,1.1648021936416626,5.111599951982498
1.0405054092407227,1.2361633777618408,1.606710135936737,0.0,1.0890793651342392,4.97245828807354
1.4393234848976135,1.6470364034175873,1.965757042169571,0.0,1.465357393026352,6.517474323511124
1.0668705701828003,1.481349527835846,1.5052854120731354,0.0,1.1204854547977448,5.173990964889526
1.0983302593231201,1.3795512020587921,1.516264408826828,0.0,1.127841591835022,5.121987462043762
1.371353268623352,1.6627693325281143,1.7381308674812317,0.0,1.4123300313949585,6.1845835000276566
1.2418033182621002,1.122069001197815,1.2125946879386902,0.0,1.1656901240348816,4.742157131433487
0.9083224684000015,1.202309638261795,1.140344351530075,0.0,1.1445300430059433,4.395506501197815
1.5090931206941605,1.5033276826143265,1.4960102140903473,0.0,1.2633122950792313,5.7717433124780655
1.4462375491857529,1.5398879051208496,1.515352189540863,0.0,1.4729082435369492,5.974385887384415
0.8038705438375473,1.4458933174610138,1.1439813375473022,0.0,1.0808100998401642,4.4745552986860275
1.2747497260570526,1.322968989610672,1.4562796354293823,0.0,1.4690383970737457,5.523036748170853
1.5840536653995514,1.5827904641628265,1.8648655414581299,0.0,2.0208497643470764,7.052559435367584
1.5267821252346039,1.4901909828186035,1.1993287652730942,0.0,1.3096871972084045,5.525989070534706
1.5022930204868317,1.476746678352356,1.6688584387302399,0.0,1.5342021882534027,6.18210032582283
1.2611906230449677,1.1009885519742966,1.4805696904659271,0.0,1.6032121181488037,5.445960983633995
1.4033059179782867,1.6693519949913025,1.8063850104808807,0.0,1.4317995756864548,6.310842499136925
1.1414356231689453,1.3593981564044952,1.6241988241672516,0.0,1.2994529902935028,5.424485594034195
1.1357717216014862,1.4816233217716217,1.5056462585926056,0.0,1.2247239351272583,5.347765237092972
1.2223066985607147,1.2619740962982178,1.5490132570266724,0.0,1.2038627862930298,5.237156838178635
1.0168029516935349,1.2822999060153961,1.6011781096458435,0.0,1.2441521286964417,5.144433096051216
0.9420186579227448,1.3848782181739807,1.386620581150055,0.0,1.135379359126091,4.848896816372871
1.072866141796112,1.27793750166893,1.6250370740890503,0.0,1.1842790842056274,5.16011980175972
1.4124892055988312,1.6018911600112915,2.03655669093132,0.0,1.504397302865982,6.555334359407425
1.4068473875522614,1.660494714975357,1.6821929514408112,0.0,1.6593229174613953,6.408857971429825
1.1066677868366241,1.285578191280365,1.409892350435257,0.0,1.2813743650913239,5.08351269364357
1.2380813658237457,1.4367916285991669,1.6683101803064346,0.0,1.3722930997610092,5.7154762744903564
1.0357726514339447,1.3232785761356354,1.6497546434402466,0.0,1.2484930157661438,5.2572988867759705
1.1217697858810425,1.391882784664631,1.5354988165199757,0.0,1.1738193109631538,5.222970698028803
1.381335973739624,1.6325763761997223,1.8906610608100891,0.0,1.5611684024333954,6.465741813182831
1.091481775045395,1.4739353656768799,1.5106212198734283,0.0,1.2435830235481262,5.319621384143829
1.4384344518184662,1.6184057891368866,1.798328548669815,0.0,1.740786373615265,6.595955163240433
1.4194808602333069,1.559480994939804,1.895645558834076,0.0,1.608461320400238,6.483068734407425
1.0617586970329285,1.2760434448719025,1.5780982375144958,0.0,1.1384381651878357,5.0543385446071625
1.2071512937545776,1.2054015845060349,1.433657318353653,0.0,1.4989297091960907,5.345139905810356
1.0049947798252106,1.0423476994037628,1.1950636506080627,0.0,1.1392755806446075,4.381681710481644
1.5613498389720917,1.5615567117929459,1.5948716700077057,0.0,1.6890542805194855,6.406832501292229
1.5456485748291016,1.6287513971328735,1.8635009229183197,0.0,1.5429166853427887,6.5808175802230835
1.1796963810920715,1.220797061920166,1.477577567100525,0.0,1.1906075477600098,5.068678557872772
1.442705750465393,1.906405508518219,2.0224540531635284,0.0,1.501557469367981,6.8731227815151215
1.0445134937763214,1.343431144952774,1.418175369501114,0.0,1.1406085193157196,4.946728527545929
1.1464906930923462,1.3103817999362946,1.5744256973266602,0.0,1.2215948700904846,5.2528930604457855
1.5193531811237335,1.7149105966091156,1.859903335571289,0.0,1.8713746070861816,6.96554172039032
1.4074663519859314,1.7655346393585205,1.8074569031596184,0.0,1.9754124283790588,6.955870322883129
1.1858955025672913,1.2932730913162231,1.1570014357566833,0.0,1.196909248828888,4.833079278469086
1.1202358305454254,1.225109338760376,1.3500625491142273,0.0,1.2984457910060883,4.993853509426117
1.6595409512519836,1.8142188489437103,1.722769856452942,0.0,1.6062218844890594,6.802751541137695
1.3994955271482468,1.3324750363826752,1.703826755285263,0.0,1.6810568869113922,6.116854205727577
1.315569669008255,1.2950498163700104,1.4105492979288101,0.0,1.2328825294971466,5.254051312804222
1.2337877452373505,1.376630425453186,1.5730504989624023,0.0,1.5222665071487427,5.7057351768016815
1.5089953541755676,1.6641177237033844,1.5845860093832016,0.0,1.5856375396251678,6.3433366268873215
1.297744482755661,1.4766106605529785,1.212410181760788,0.0,1.2658536285161972,5.252618953585625
1.0756953358650208,1.2371090650558472,1.3299762904644012,0.0,1.1572306156158447,4.800011307001114
1.0659083500504494,1.5210931301116943,1.6414968147873878,0.0,1.2803680151700974,5.508866310119629
1.564709484577179,1.6793914139270782,1.8029499500989914,0.0,1.5410503447055817,6.58810119330883
0.9980527106672525,1.39210993796587,1.6058759689331055,0.0,1.3787017464637756,5.3747403640300035
1.370512992143631,1.6567713916301727,2.0091205835342407,0.0,1.5422343909740448,6.578639358282089
1.377725437283516,1.5666238963603973,1.717766210436821,0.0,1.4068760871887207,6.068991631269455
1.0527524650096893,1.2860246300697327,1.4993124306201935,0.0,1.0928703248500824,4.930959850549698
1.446924865245819,1.7218087911605835,1.7338051795959473,0.0,1.8231042921543121,6.725643128156662
1.3956042975187302,1.6345969140529633,1.5004145503044128,0.0,1.6073229908943176,6.137938752770424
1.3508773446083069,1.056661307811737,1.1777172982692719,0.0,1.3216880559921265,4.906944006681442
1.3130264282226562,1.6256465017795563,1.324594721198082,0.0,1.4592565596103668,5.722524210810661
1.4378202259540558,1.65736585855484,1.5435550808906555,0.0,1.631647139787674,6.270388305187225
0.8738009929656982,1.012033224105835,1.1907532513141632,0.0,0.9754481315612793,4.052035599946976
1.0369841754436493,1.2664362788200378,1.6003969013690948,0.0,1.3314087390899658,5.235226094722748
1.0236758291721344,1.2231656610965729,1.357419103384018,0.0,1.6055675148963928,5.209828108549118
1.5663367807865143,1.7533695101737976,1.5688075572252274,0.0,1.5573554039001465,6.445869252085686
1.4039341062307358,1.4791431725025177,1.669460490345955,0.0,1.7005957067012787,6.253133475780487
1.2712616920471191,1.2317240238189697,1.3473935723304749,0.0,1.3701920211315155,5.220571309328079
1.2951130867004395,1.392607569694519,1.447822630405426,0.0,1.4413328766822815,5.576876163482666
1.7400945127010345,1.6496137976646423,1.9239610135555267,0.0,1.6947421431541443,7.008411467075348
1.4339032620191574,1.8529014885425568,1.6775232255458832,0.0,1.7648064494132996,6.729134425520897
1.4507986158132553,1.6303604543209076,1.4873323291540146,0.0,1.6366628408432007,6.205154240131378
0.7333769798278809,0.9920425117015839,1.0118557810783386,0.0,0.8201227486133575,3.557398021221161
0.9550490900874138,1.3508126437664032,1.0196103788912296,0.0,0.8161408975720406,4.141613010317087
0.9113361611962318,1.231568768620491,1.2232132032513618,0.0,1.186274379491806,4.552392512559891
1.6125614047050476,1.5290747284889221,1.7232511341571808,0.0,1.654569387435913,6.519456654787064
1.4593514204025269,1.586959570646286,1.923781543970108,0.0,1.4689587354660034,6.439051270484924
1.5456485748291016,1.6287513971328735,1.8635009229183197,0.0,1.5429166853427887,6.5808175802230835
1.1212160885334015,1.371296375989914,1.7277950644493103,0.0,1.196239709854126,5.416547238826752
1.355857402086258,1.8556032478809357,1.8266772627830505,0.0,1.5399529337882996,6.578090846538544
1.4816144108772278,1.6127796471118927,1.7413829118013382,0.0,1.464486300945282,6.300263270735741
1.3665309250354767,1.6437534391880035,1.9906744360923767,0.0,1.3815509527921677,6.382509753108025
1.113966464996338,1.380128413438797,1.7192080616950989,0.0,1.2751309275627136,5.488433867692947
1.0256357043981552,1.4451705813407898,1.3263491988182068,0.0,1.4844476580619812,5.281603142619133
1.3461834788322449,1.3552666008472443,1.3462195545434952,0.0,1.4226820170879364,5.470351651310921
1.4213172793388367,1.67085862159729,1.8258772790431976,0.0,1.6975602507591248,6.615613430738449
1.1013034880161285,1.4716386795043945,1.281693086028099,0.0,1.23961640894413,5.094251662492752
1.2336403727531433,1.1733049899339676,1.363093376159668,0.0,1.4312515556812286,5.2012902945280075
1.7077037692070007,1.4948082566261292,1.6662558168172836,0.0,1.6356602162122726,6.504428058862686
1.0730640068650246,1.2461509555578232,1.3138763308525085,0.0,1.4272058308124542,5.0602971240878105
0.6979655995965004,0.9689297378063202,0.6531668975949287,0.0,0.705940842628479,3.0260030776262283
1.2763299942016602,1.7464936971664429,1.4990365877747536,0.0,1.7304996252059937,6.25235990434885
1.3530572950839996,1.744870364665985,1.596539556980133,0.0,1.5191332399845123,6.21360045671463
0.9509704113006592,1.3664845526218414,0.8286233693361282,0.0,0.9347022622823715,4.080780595541
1.2308013439178467,1.1879095137119293,1.0375304371118546,0.0,1.0226767510175705,4.478918045759201
1.0593504160642624,1.1367609947919846,2.0293500125408173,0.0,1.2730002999305725,5.498461723327637
1.3610140681266785,1.6119218170642853,1.7021059095859528,0.0,1.3543285876512527,6.029370382428169
1.1862215101718903,1.2451117634773254,1.2708058059215546,0.0,1.144408792257309,4.846547871828079
1.0540260672569275,1.3247341215610504,1.2565159797668457,0.0,0.9885675758123398,4.623843744397163
1.4241528809070587,2.0751836001873016,1.4891867637634277,0.0,1.6204683482646942,6.608991593122482
1.2832902818918228,1.5095501840114594,1.3883293569087982,0.0,1.3479129076004028,5.529082730412483
1.540865182876587,1.3556345999240875,1.4135727435350418,0.0,1.6069974601268768,5.917069986462593
1.548091173171997,1.496931254863739,1.6626566648483276,0.0,1.5619291067123413,6.269608199596405
1.3980574309825897,1.7745469808578491,1.6997747123241425,0.0,1.5231012403964996,6.395480364561081
1.4802274256944656,1.6478016674518585,1.8382388353347778,0.0,1.500106766819954,6.466374695301056
1.6044811606407166,1.906746506690979,1.6510278284549713,0.0,1.5635478049516678,6.725803300738335
1.3075086325407028,1.821300595998764,1.6415184885263443,0.0,1.5383309572935104,6.308658674359322
1.591316133737564,1.7245447635650635,1.1523606404662132,0.0,1.357212409377098,5.825433947145939
1.5691426992416382,1.7374960780143738,1.6863981187343597,0.0,1.5550115406513214,6.548048436641693
1.6597061157226562,1.8455376327037811,1.6496811211109161,0.0,1.5347101092338562,6.68963497877121
1.3755191266536713,1.5446950495243073,1.7991716861724854,0.0,1.3365502506494522,6.055936112999916
1.1818358451128006,1.5826698243618011,1.8449224680662155,0.0,1.589378833770752,6.198806971311569
1.2719078063964844,1.5609411001205444,1.784345954656601,0.0,1.4759375005960464,6.093132361769676
1.0937430262565613,1.3478791415691376,1.5319925397634506,0.0,1.126069888472557,5.0996845960617065
1.256041795015335,1.627731829881668,1.834231361746788,0.0,1.521208107471466,6.239213094115257
1.5548659563064575,1.7880163490772247,1.7539474964141846,0.0,1.8600233793258667,6.9568531811237335
1.5044467151165009,1.6321660876274109,1.7190021574497223,0.0,1.8748795688152313,6.730494529008865
1.120679885149002,1.2850241363048553,1.2472906857728958,0.0,1.1568146347999573,4.8098093420267105
1.2609819024801254,1.680754542350769,1.076182797551155,0.0,1.3883313238620758,5.406250566244125
1.5331968367099762,1.6172387897968292,1.566649615764618,0.0,1.3992520570755005,6.116337299346924
1.8140608370304108,1.7356957793235779,1.7646616995334625,0.0,1.6967180967330933,7.011136412620544
1.4946427941322327,1.6478798985481262,1.7083593308925629,0.0,1.8930851221084595,6.743967145681381
0.9443850927054882,1.2588318139314651,1.1582852602005005,0.0,1.182604094967246,4.5441062618047
1.4851902723312378,1.6474620997905731,1.9068463742733002,0.0,1.8368588387966156,6.876357585191727
1.5508537888526917,1.6171956062316895,1.8786495923995972,0.0,1.4245447665452957,6.471243754029274
1.2096729576587677,1.160319596529007,1.3571954369544983,0.0,1.2566039860248566,4.9837919771671295
1.3747340142726898,1.5968431234359741,1.4160975515842438,0.0,1.431003361940384,5.818678051233292
1.4323628395795822,1.6235254108905792,1.796038419008255,0.0,1.5390044301748276,6.390931099653244
1.0533272922039032,1.3592062294483185,1.6071990132331848,0.0,1.1092766672372818,5.129009202122688
1.0765756964683533,1.2297253608703613,1.7180405259132385,0.0,1.168371170759201,5.192712754011154
1.1480774730443954,1.6453149616718292,1.6313981860876083,0.0,1.3455792665481567,5.77036988735199
0.9647419452667236,1.286826878786087,1.6504002809524536,0.0,1.1346754431724548,5.036644548177719
1.2639361917972565,1.755285918712616,1.5427406542003155,0.0,1.5819630920886993,6.143925856798887
1.441883772611618,1.320582389831543,1.7436599731445312,0.0,1.4822213798761368,5.988347515463829
1.543508142232895,1.6612877547740936,1.7382166385650635,0.0,1.6556854248046875,6.5986979603767395
1.5253498256206512,1.5423491895198822,1.5596943646669388,0.0,1.4686434864997864,6.096036866307259
